id,location_cd,status_cd,type_id,street_address1,street_address2,city,postal_cd,created_user_id,created_datetime,updated_user_id,updated_datetime,region_id,latitude,longitude,time_zone,temperature_scale,country_part,country_cd
100188,0188,A,165,"7370, BOUL. LANGELIER",NULL,ST LEONARD,H1S 3C4,1,2018-07-15 04:38:40.857,1598866,2018-07-15 04:38:41.000,NULL,45.591203,-73.572110,America/Montreal,C,546,CA
100189,0189,A,170,"339, RUE KING EST",NULL,SHERBROOKE,J1G 1B3,1,2018-05-25 04:49:57.340,1598866,2018-05-25 04:49:57.000,NULL,45.407513,-71.882089,America/Montreal,C,546,CA
100191,0191,A,170,155 9TH ST E,NULL,OWEN SOUND,N4K 1N6,1,2018-06-05 04:26:47.473,1598866,2018-06-05 04:26:47.000,NULL,44.565508,-80.943667,America/Toronto,C,544,CA
100192,0192,A,170,91 WATER STREET,NULL,SUMMERSIDE,C1N 1A6,1,2018-07-03 04:36:31.120,1598866,2018-07-03 04:36:31.000,NULL,46.390515,-63.782639,America/Halifax,C,545,CA
100193,0193,A,170,111 YORK ST,NULL,LONDON,N6A 1A8,1,2018-07-09 23:12:47.140,1598866,2018-07-09 23:12:48.000,NULL,42.980608,-81.250243,America/Toronto,C,544,CA
100194,0194,A,175,277 FIRST ST,NULL,COLLINGWOOD,L9Y 1B2,1,2018-06-05 04:26:48.577,1598866,2018-06-05 04:26:48.000,NULL,44.502465,-80.225552,America/Toronto,C,544,CA
100195,0195,A,235,"75 CENTENNIAL PKWY N, EASTGATE MALL",NULL,HAMILTON,L8E 2P2,1,2018-07-13 22:01:40.040,1598866,2018-07-13 22:01:40.000,NULL,43.229678,-79.765402,America/Toronto,C,544,CA
100196,0196,A,175,"141, AVENUE LEONIDAS SUD",NULL,RIMOUSKI,G5L 1W2,1,2018-01-15 05:18:24.307,1598866,2018-01-15 05:18:24.000,NULL,48.462439,-68.510029,America/Montreal,C,546,CA
100197,0197,A,170,9225 HIGHWAY 93,NULL,MIDLAND,L4R 4K4,1,2018-07-11 15:21:46.170,1598866,2018-07-11 15:21:46.000,NULL,44.737465,-79.908410,America/Toronto,C,544,CA
100198,0198,A,170,385 GRAFTON STREET,NULL,CHARLOTTETOWN,C1A 1M1,1,2018-07-03 04:36:31.460,1598866,2018-07-03 04:36:31.000,NULL,46.241878,-63.114394,America/Halifax,C,545,CA
100200,0200,A,170,469 HIGHWAY DUNDAS,NULL,HAMILTON,L9H 7K2,1,2018-06-05 04:26:50.733,1598866,2018-06-05 04:26:51.000,NULL,43.310943,-79.916950,America/Toronto,C,544,CA
100201,0201,A,235,435 STONE ROAD W,NULL,GUELPH,N1G 2X6,1,2018-06-05 04:26:51.470,1598866,2018-06-05 04:26:51.000,NULL,43.518482,-80.239148,America/Toronto,C,544,CA
100203,0203,A,170,"6765, RUE HOCHELAGA",NULL,MONTREAL,H1N 1Y2,1,2018-07-15 04:38:41.233,1598866,2018-07-15 04:38:41.000,NULL,45.580600,-73.531800,America/Montreal,C,546,CA
100204,0204,A,170,106 KING ST,NULL,NORTH SYDNEY,B2A 2T6,1,2018-07-03 04:36:32.167,1598866,2018-07-03 04:36:32.000,NULL,46.213787,-60.262497,America/Halifax,C,541,CA
100205,0205,A,160,674 KINGSTON RD,NULL,PICKERING,L1V 1A6,1,2018-07-09 20:13:07.503,1598866,2018-07-09 20:13:07.000,NULL,43.818750,-79.116629,America/Toronto,C,544,CA
100206,0206,A,170,76 BECKWITH ST N,NULL,SMITHS FALLS,K7A 2B7,1,2018-06-15 03:14:26.550,1598866,2018-06-15 03:14:26.000,NULL,44.902753,-76.021890,America/Toronto,C,544,CA
100208,0208,A,170,6825 MACLEOD TRAIL S,NULL,CALGARY,T2H 0L5,1,2018-06-28 17:00:06.010,1598866,2018-06-28 17:00:06.000,NULL,50.992554,-114.072676,America/Edmonton,C,536,CA
100209,0209,A,165,115 MONTREAL RD,NULL,VANIER,K1L 6E8,1,2018-07-15 01:58:53.793,1598866,2018-07-15 01:58:54.000,NULL,45.434262,-75.666398,America/Toronto,C,544,CA
100211,0211,A,175,41 PARK AVE E,NULL,CHATHAM,N7M 3V3,1,2018-06-18 19:12:19.793,1598866,2018-06-18 19:12:20.000,NULL,42.397740,-82.176315,America/Toronto,C,544,CA
100212,0212,A,175,275 AIRPORT ROAD,NULL,GANDER,A1V 1L5,1,2018-07-03 04:36:33.303,1598866,2018-07-03 04:36:33.000,NULL,48.954869,-54.602658,America/St_Johns,C,540,CA
100215,0215,A,165,99 MAIN ST E,NULL,HUNTSVILLE,P0A 1K0,1,2018-06-27 09:29:38.383,1598866,2018-06-27 09:29:38.000,NULL,45.327787,-79.213738,America/Toronto,C,544,CA
100218,0218,A,165,"2450, CH. ROCKLAND",NULL,MONT-ROYAL,H3P 3G5,1,2018-07-15 04:38:41.610,1598866,2018-07-15 04:38:42.000,NULL,45.526800,-73.649900,America/Montreal,C,546,CA
100219,0219,A,165,"2090 HARVEY AVE, UNIT 1",NULL,KELOWNA,V1Y 8P8,1,2018-07-13 20:35:21.010,1598866,2018-07-13 20:35:22.000,NULL,49.882054,-119.443745,America/Vancouver,C,537,CA
100220,0220,A,170,285 ONTARIO ST,NULL,KINGSTON,K7K 2X7,1,2018-06-29 08:58:35.997,1598866,2018-06-29 08:58:36.000,NULL,44.231858,-76.478766,America/Toronto,C,544,CA
100221,0221,A,165,92 FIRST ST,NULL,ORANGEVILLE,L9W 3J6,1,2018-06-12 19:22:30.383,1598866,2018-06-12 19:22:30.000,NULL,43.929025,-80.100337,America/Toronto,C,544,CA
100223,0223,A,170,1019 DUNDAS ST,NULL,LONDON,N5W 3A4,1,2018-06-13 17:28:33.123,1598866,2018-06-13 17:28:33.000,NULL,42.992989,-81.217043,America/Toronto,C,544,CA
100225,0225,A,165,191 KENT ST W,NULL,LINDSAY,K9V 2Y9,1,2018-06-06 04:33:34.190,1598866,2018-06-06 04:33:34.000,NULL,44.353668,-78.741021,America/Toronto,C,544,CA
100226,0226,A,165,80 JOHN ST,NULL,HAMILTON,L8N 2C2,1,2018-06-27 14:21:00.807,1598866,2018-06-27 14:21:01.000,NULL,43.253818,-79.867954,America/Toronto,C,544,CA
100228,0228,A,165,924 16TH AVE N W,NULL,CALGARY,T2M 0K3,1,2018-06-29 04:35:42.950,1598866,2018-06-29 04:35:43.000,NULL,51.067023,-114.082590,America/Edmonton,C,536,CA
100229,0229,A,175,910 COLUMBIA ST,NULL,KAMLOOPS,V2C 1L2,1,2018-07-05 00:15:20.797,1598866,2018-07-05 00:15:21.000,NULL,50.667809,-120.354778,America/Vancouver,C,537,CA
100230,0230,A,195,249 PARK AVE,NULL,MOUNT PEARL,A1N 2W4,1,2018-07-03 04:36:34.247,1598866,2018-07-03 04:36:34.000,NULL,47.520261,-52.807380,America/St_Johns,C,540,CA
100231,0231,A,170,1426 WEBER ST E,NULL,KITCHENER,N2A 3A7,1,2018-06-17 13:25:18.350,1598866,2018-06-17 13:25:19.000,NULL,43.432245,-80.438612,America/Toronto,C,544,CA
100233,0233,A,170,144 DUNDAS ST W,NULL,MISSISSAUGA,L5B 1H9,1,2018-06-05 04:27:02.443,1598866,2018-06-05 04:27:02.000,NULL,43.577288,-79.619568,America/Toronto,C,544,CA
100234,0234,A,170,750 ST GEORGE BLVD,NULL,MONCTON,E1E 2C6,1,2018-07-03 04:36:35.213,1598866,2018-07-03 04:36:35.000,NULL,46.084843,-64.810737,America/Moncton,C,539,CA
100235,0235,A,145,6570 BAYERS RD,NULL,HALIFAX,B3L 2B3,1,2018-07-03 04:36:35.770,1598866,2018-07-03 04:36:36.000,NULL,44.652584,-63.613949,America/Halifax,C,541,CA
100236,0236,A,170,400 ALGONQUIN BLVD E,NULL,TIMMINS,P4N 1B6,1,2018-07-02 12:49:56.283,1598866,2018-07-02 12:49:56.000,NULL,48.477048,-81.324103,America/Toronto,C,544,CA
100237,0237,A,175,116 SOUTH ALBION STREET,NULL,AMHERST,B4H 2X3,1,2018-07-03 04:36:36.693,1598866,2018-07-03 04:36:37.000,NULL,45.816089,-64.203701,America/Halifax,C,541,CA
100238,0238,A,170,244 HIGHWAY 20 SOUTH,NULL,STONEY CREEK,L8J 2V6,1,2018-06-05 04:27:03.930,1598866,2018-06-05 04:27:04.000,NULL,43.189528,-79.769011,America/Toronto,C,544,CA
100239,0239,A,170,952 FENNELL AVE E,NULL,HAMILTON,L8T 1P9,1,2018-06-17 16:25:12.223,1598866,2018-06-17 16:25:12.000,NULL,43.227540,-79.838269,America/Toronto,C,544,CA
100240,0240,A,175,"3508 32ND AVENUE NE, UNIT 500",NULL,CALGARY,T1Y 6J2,1,2018-06-05 22:34:19.533,1598866,2018-06-05 22:34:19.000,NULL,51.081908,-113.983977,America/Edmonton,C,536,CA
100241,0241,A,165,"405, RUE PRINCIPALE",NULL,GRANBY,J2G 2W9,1,2018-06-07 15:29:50.770,1598866,2018-06-07 15:29:51.000,NULL,45.403409,-72.733916,America/Montreal,C,546,CA
100242,0242,A,170,629 SACKVILLE DR,NULL,LOWER SACKVILLE,B4C 2T1,1,2018-07-03 04:36:37.217,1598866,2018-07-03 04:36:37.000,NULL,44.769478,-63.687478,America/Halifax,C,541,CA
100243,0243,A,175,2260 PRINCESS Street,NULL,KINGSTON,K7M 3G4,1,2018-06-30 17:38:25.123,1598866,2018-06-30 17:38:25.000,NULL,44.258795,-76.544516,America/Toronto,C,544,CA
100246,0246,A,165,303 KING ST E,NULL,CAMBRIDGE,N3H 3M7,1,2018-06-10 20:18:36.253,1598866,2018-06-10 20:18:36.000,NULL,43.398702,-80.362877,America/Toronto,C,544,CA
100247,0247,A,165,6405 ERIN MILLS PKWY,NULL,MISSISSAUGA,L5N 4H4,1,2018-06-14 14:16:57.143,1598866,2018-06-14 14:16:57.000,NULL,43.586130,-79.741666,America/Toronto,C,544,CA
100248,0248,A,190,3013 HWY 69 N  PO BOX 130,NULL,VAL CARON,P3N 1R8,1,2018-06-06 04:33:35.407,1598866,2018-06-06 04:33:35.000,NULL,46.611029,-81.007996,America/Toronto,C,544,CA
100249,0249,A,170,365 PLEASANT ST,NULL,DARTMOUTH,B2Y 3S4,1,2018-07-03 04:36:37.710,1598866,2018-07-03 04:36:38.000,NULL,44.649772,-63.545961,America/Halifax,C,541,CA
100250,0250,A,175,228 WYECROFT RD,NULL,OAKVILLE,L6K 3S3,1,2018-06-29 04:35:43.310,1598866,2018-06-29 04:35:43.000,NULL,43.446614,-79.694998,America/Toronto,C,544,CA
100251,0251,A,175,181-183  EXMOUTH STREET,NULL,SARNIA,N7T 5W3,1,2018-07-03 15:06:22.350,1598866,2018-07-03 15:06:22.000,NULL,42.985399,-82.402891,America/Toronto,C,544,CA
100252,0252,A,170,612 EAST CENTRAL ST,NULL,PRINCE GEORGE,V2M 3B7,1,2018-06-13 19:35:47.783,1598866,2018-06-13 19:35:48.000,NULL,53.919030,-122.780756,America/Vancouver,C,537,CA
100254,0254,A,165,"4, AV. PRINCIPALE",NULL,ROUYN-NORANDA,J9X 4N9,1,2018-07-15 04:38:42.063,1598866,2018-07-15 04:38:42.000,NULL,48.242343,-79.021132,America/Montreal,C,546,CA
100255,0255,A,165,"2460, RUE DANDURAND",NULL,MONTREAL,H2G 2A3,1,2018-07-15 04:38:42.610,1598866,2018-07-15 04:38:42.000,NULL,45.544000,-73.581100,America/Montreal,C,546,CA
100257,0257,A,165,"5603 50TH STREET, PO BOX 5364",NULL,LEDUC,T9E 6Z7,1,2018-07-14 04:56:50.977,1598866,2018-07-14 04:56:51.000,NULL,53.270653,-113.551604,America/Edmonton,C,536,CA
100260,0260,A,170,1003 KINGSWAY,NULL,SUDBURY,P3B 2E6,1,2018-07-09 16:56:42.427,1598866,2018-07-09 16:56:43.000,NULL,46.499780,-80.963607,America/Toronto,C,544,CA
100261,0261,A,165,"3501 RAVINE WAY, SAANICH PLAZA",NULL,VICTORIA,V8X 4Z1,1,2018-06-20 16:01:53.287,1598866,2018-06-20 16:01:53.000,NULL,48.457270,-123.375608,America/Vancouver,C,537,CA
100262,0262,A,175,75 THAMES STREET S,NULL,INGERSOLL,N5C 2T2,1,2018-06-05 04:27:12.457,1598866,2018-06-05 04:27:12.000,NULL,43.039920,-80.884362,America/Toronto,C,544,CA
100265,0265,A,165,"8055, BOUL. ST-MICHEL",NULL,MONTREAL,H1Z 3C9,1,2018-07-15 04:38:43.350,1598866,2018-07-15 04:38:43.000,NULL,45.563854,-73.609214,America/Montreal,C,546,CA
100268,0268,A,170,1384 WELLINGTON RD,NULL,LONDON,N6E 1W1,1,2018-06-05 15:51:00.433,1598866,2018-06-05 15:51:00.000,NULL,42.926623,-81.216983,America/Toronto,C,544,CA
100269,0269,A,170,98 DUFFERIN ST,NULL,PERTH,K7H 3B5,1,2018-06-06 04:33:36.463,1598866,2018-06-06 04:33:37.000,NULL,44.906378,-76.268630,America/Toronto,C,544,CA
100270,0270,A,170,1 MALL DRIVE,NULL,PARRY SOUND,P2A 3A9,1,2018-06-21 20:16:43.650,1598866,2018-06-21 20:16:44.000,NULL,45.360734,-80.042514,America/Toronto,C,544,CA
100271,0271,A,175,639 TENTH STREET,NULL,HANOVER,N4N 1R9,1,2018-07-08 22:19:07.907,1598866,2018-07-08 22:19:09.000,NULL,44.153718,-81.015373,America/Toronto,C,544,CA
100273,0273,A,235,477 PAUL STREET  CHAMPLAIN PLACE,NULL,DIEPPE,E1A 4X5,1,2018-07-03 04:36:38.127,1598866,2018-07-03 04:36:38.000,NULL,46.095770,-64.760615,America/Moncton,C,539,CA
100274,0274,A,165,228 DUNDAS ST,NULL,WOODSTOCK,N4S 1A7,1,2018-06-05 04:27:16.060,1598866,2018-06-05 04:27:16.000,NULL,43.128372,-80.767678,America/Toronto,C,544,CA
100275,0275,A,175,139 TORBAY ROAD,NULL,ST JOHN'S,A1A 2G9,1,2018-07-03 04:36:38.613,1598866,2018-07-03 04:36:39.000,NULL,47.590831,-52.710067,America/St_Johns,C,540,CA
100276,0276,A,170,375 SMYTHE ST,NULL,FREDERICTON,E3B 3E3,1,2018-07-03 04:36:39.363,1598866,2018-07-03 04:36:39.000,NULL,45.960060,-66.655243,America/Moncton,C,539,CA
100277,0277,A,165,47-53 MAIN ST,NULL,TRURO,B2N 4G7,1,2018-07-03 04:36:40.107,1598866,2018-07-03 04:36:40.000,NULL,45.370228,-63.271288,America/Halifax,C,541,CA
100278,0278,A,175,"1290 COLBORNE ST. E., RR8",NULL,BRANTFORD,N3T 5M1,1,2018-07-01 13:57:04.710,1598866,2018-07-01 13:57:05.000,NULL,43.149447,-80.187077,America/Toronto,C,544,CA
100279,0279,A,175,619 22ND ST W,NULL,SASKATOON,S7M 0B8,1,2018-07-08 11:57:38.130,1598866,2018-07-08 11:57:38.000,NULL,52.128875,-106.679203,America/Regina,C,547,CA
100280,0280,A,170,224 DOMINION ST,NULL,BRIDGEWATER,B4V 2K8,1,2018-07-05 09:30:23.443,1598866,2018-07-05 09:30:24.000,NULL,44.370716,-64.527219,America/Halifax,C,541,CA
100281,0281,A,170,2854 HOWARD AVE,NULL,WINDSOR,N8X 3Y5,1,2018-06-15 22:16:56.040,1598866,2018-06-15 22:16:56.000,NULL,42.280171,-83.008201,America/Toronto,C,544,CA
100282,0282,A,165,10519 82ND AVE NW,NULL,EDMONTON,T6E 2A3,1,2018-07-14 18:14:14.197,1598866,2018-07-14 18:14:14.000,NULL,53.517734,-113.501614,America/Edmonton,C,536,CA
100283,0283,A,175,16012 100A AVENUE,NULL,EDMONTON,T5P 3N4,1,2018-06-09 23:10:12.743,1598866,2018-06-09 23:10:13.000,NULL,53.540945,-113.597710,America/Edmonton,C,536,CA
100284,0284,A,170,160 HOLLYWOOD RD,NULL,KELOWNA,V1X 6Y9,1,2018-07-11 20:03:45.867,1598866,2018-07-11 20:03:46.000,NULL,49.889555,-119.399885,America/Vancouver,C,537,CA
100285,0285,A,170,"602, BOUL. DES BOIS-FRANCS SUD",NULL,VICTORIAVILLE,G6P 5X2,1,2018-05-31 18:12:00.550,1598866,2018-05-31 18:12:00.000,NULL,46.048449,-71.933026,America/Montreal,C,546,CA
100287,0287,A,165,418 MAIN ST E,NULL,HAWKESBURY,K6A 1A9,1,2018-07-13 14:26:30.957,1598866,2018-07-13 14:26:31.000,NULL,45.610225,-74.604850,America/Toronto,C,544,CA
100288,0288,A,165,30 WATER ST,NULL,SIMCOE,N3Y 1P9,1,2018-07-10 10:26:08.947,1598866,2018-07-10 10:26:09.000,NULL,42.835475,-80.302782,America/Toronto,C,544,CA
100289,0289,A,170,7 ST GEORGE ST,NULL,MONCTON,E1C 1S8,1,2018-07-03 04:36:40.863,1598866,2018-07-03 04:36:41.000,NULL,46.093582,-64.772786,America/Moncton,C,539,CA
100290,0290,A,170,75 DIVISION STREET,NULL,TRENTON,K8V 4W7,1,2018-07-05 10:50:45.377,1598866,2018-07-05 10:50:45.000,NULL,44.102528,-77.578934,America/Toronto,C,544,CA
100292,0292,A,170,301 WATER ST SOUTH,NULL,CAMBRIDGE,N1R 5S6,1,2018-06-05 04:27:21.577,1598866,2018-06-05 04:27:21.000,NULL,43.340692,-80.312719,America/Toronto,C,544,CA
100293,0293,A,170,3335 NORTH SERVICE ROAD,NULL,VINELAND STATION,L0R 2E0,1,2018-06-22 16:57:33.733,1598866,2018-06-22 16:57:33.000,NULL,43.187488,-79.390475,America/Toronto,C,544,CA
100294,0294,A,170,242 WESTVILLE RD,NULL,NEW GLASGOW,B2H 2J5,1,2018-07-03 04:36:41.237,1598866,2018-07-03 04:36:41.000,NULL,45.583421,-62.654850,America/Halifax,C,541,CA
100297,0297,A,170,550 SASKATCHEWAN AVE W,NULL,PORTAGE LA PRAIRIE,R1N 0M5,1,2018-06-23 04:36:54.960,1598866,2018-06-23 04:36:55.000,NULL,49.973882,-98.298709,America/Winnipeg,C,538,CA
100298,0298,A,165,"1030, BOUL. MOODY",NULL,TERREBONNE,J6W 3K9,1,2018-06-27 14:21:55.447,1598866,2018-06-27 14:21:56.000,NULL,45.700555,-73.648067,America/Montreal,C,546,CA
100299,0299,A,165,1005 MOHAWK RD W,NULL,HAMILTON,L9C 7P5,1,2018-07-11 20:17:54.470,1598866,2018-07-11 20:17:55.000,NULL,43.233079,-79.929883,America/Toronto,C,544,CA
100300,0300,A,170,2021 PEGASUS RD NE,NULL,CALGARY,T2E 8C3,1,2018-06-29 13:36:14.220,1598866,2018-06-29 13:36:14.000,NULL,51.093877,-114.010700,America/Edmonton,C,536,CA
100301,0301,A,170,60 MCNAUGHTON AVE,NULL,WALLACEBURG,N8A 1R9,1,2018-06-16 10:07:23.057,1598866,2018-06-16 10:07:23.000,NULL,42.585047,-82.383231,America/Toronto,C,544,CA
100302,0302,A,165,20 HURON STREET,NULL,WOODSTOCK,N4S 6Z2,1,2018-07-14 20:37:00.620,1598866,2018-07-14 20:37:01.000,NULL,43.132141,-80.747294,America/Toronto,C,544,CA
100303,0303,A,170,75 STARR'S RD,NULL,YARMOUTH,B5A 2T6,1,2018-07-07 18:22:49.743,1598866,2018-07-07 18:22:50.000,NULL,43.843650,-66.106940,America/Halifax,C,541,CA
100304,0304,A,170,7 James St,NULL,ANTIGONISH,B2G 1R6,1,2018-07-03 04:36:43.470,1598866,2018-07-03 04:36:43.000,NULL,45.614875,-62.003658,America/Halifax,C,541,CA
100305,0305,A,170,"5111 22ND ST, UNIT 3",NULL,RED DEER,T4R 2K1,1,2018-06-27 14:19:00.193,1598866,2018-06-27 14:19:00.000,NULL,52.238489,-113.814899,America/Edmonton,C,536,CA
100307,0307,A,170,4396 KING ST E,NULL,KITCHENER,N2P 2G4,1,2018-06-09 11:20:20.550,1598866,2018-06-09 11:20:21.000,NULL,43.406373,-80.393923,America/Toronto,C,544,CA
100310,0310,A,170,144 FRANKTOWN ROAD,NULL,CARLETON PLACE,K7C 3P3,1,2018-07-08 10:39:59.410,1598866,2018-07-08 10:39:59.000,NULL,45.135388,-76.135845,America/Toronto,C,544,CA
100311,0311,A,165,"15551 FRASER HWY, UNIT 101",NULL,SURREY,V3S 2V8,1,2018-06-30 04:35:48.353,1598866,2018-06-30 04:35:48.000,NULL,49.162612,-122.791571,America/Vancouver,C,537,CA
100312,0312,A,170,2311 ST JOSEPH BLVD,NULL,ORLEANS,K1C 1E7,1,2018-06-27 04:36:33.983,1598866,2018-06-27 04:36:34.000,NULL,45.469300,-75.531200,America/Toronto,C,544,CA
100314,0314,A,170,235 FRANKLIN BLVD,NULL,CAMBRIDGE,N1R 5S2,1,2018-07-14 16:10:41.100,1598866,2018-07-14 16:10:41.000,NULL,43.355488,-80.285883,America/Toronto,C,544,CA
100316,0316,A,165,386 IROQUOIS SHORE RD,NULL,OAKVILLE,L6H 1M4,1,2018-06-30 15:52:32.197,1598866,2018-06-30 15:52:32.000,NULL,43.465092,-79.684272,America/Toronto,C,544,CA
100317,0317,A,175,"4 FOREST HILL DR, COLE HARBOUR SHOPPING CENTRE",NULL,DARTMOUTH,B2W 5G7,1,2018-07-03 04:36:44.710,1598866,2018-07-03 04:36:45.000,NULL,44.673800,-63.491813,America/Halifax,C,541,CA
100320,0320,A,165,1211 12TH AVE SW,NULL,CALGARY,T3C 3S7,1,2018-05-27 04:36:02.123,1598866,2018-05-27 04:36:02.000,NULL,51.042023,-114.089400,America/Edmonton,C,536,CA
100321,0321,A,170,"255 DUNDAS ST E, UNIT B",NULL,WATERDOWN,L0R 2H0,1,2018-06-05 04:27:30.690,1598866,2018-06-05 04:27:31.000,NULL,43.330152,-79.897829,America/Toronto,C,544,CA
100322,0322,A,165,"7670 VEDDER RD, SARDIS STATION MAIN, PO BOX 2429",NULL,CHILLIWACK,V2R 2N9,1,2018-06-26 16:38:19.573,1598866,2018-06-26 16:38:20.000,NULL,49.141126,-121.959139,America/Vancouver,C,537,CA
100323,0323,A,165,525 UNIVERSITY AVE,NULL,WINDSOR,N9A 5R4,1,2018-07-13 15:34:49.267,1598866,2018-07-13 15:34:49.000,NULL,42.315870,-83.045487,America/Toronto,C,544,CA
100324,0324,A,170,250 ERIE ST S,NULL,LEAMINGTON,N8H 3C2,1,2018-07-13 22:39:30.320,1598866,2018-07-13 22:39:30.000,NULL,42.040109,-82.600267,America/Toronto,C,544,CA
100325,0325,A,165,585 WEBER ST N,NULL,WATERLOO,N2V 1V8,1,2018-07-15 05:46:45.440,1598866,2018-07-15 05:46:45.000,NULL,43.496009,-80.549954,America/Toronto,C,544,CA
100328,0328,A,170,"825, CH. DE CHAMBLY",NULL,LONGUEUIL,J4H 3M2,1,2018-07-15 04:38:44.070,1598866,2018-07-15 04:38:44.000,NULL,45.535900,-73.496800,America/Montreal,C,546,CA
100330,0330,A,165,"10440 MACLEOD TRAIL S.E., BAY 124",NULL,CALGARY,T2J 0P1,1,2018-05-27 04:36:02.770,1598866,2018-05-27 04:36:03.000,NULL,50.959415,-114.070933,America/Edmonton,C,536,CA
100331,0331,A,170,"3140 HWY 69 NORTH, UNIT 33",NULL,VAL CARON,P3N 1G3,1,2018-06-06 04:33:40.377,1598866,2018-06-06 04:33:40.000,NULL,46.613509,-81.006848,America/Toronto,C,544,CA
100332,0332,A,170,883307 HIGHWAY 65 E,NULL,NEW LISKEARD,P0J 1P0,1,2018-06-16 01:26:37.783,1598866,2018-06-16 01:26:38.000,NULL,47.525910,-79.673173,America/Toronto,C,544,CA
100333,0333,A,165,1877 PORTAGE AVENUE,NULL,WINNIPEG,R3J 0H3,1,2018-06-23 04:36:55.300,1598866,2018-06-23 04:36:55.000,NULL,49.879032,-97.219169,America/Winnipeg,C,538,CA
100334,0334,A,165,"1170 BURNHAMTHORPE RD WEST, #21",NULL,MISSISSAUGA,L5C 4E6,1,2018-07-08 11:20:38.357,1598866,2018-07-08 11:20:38.000,NULL,43.568483,-79.663484,America/Toronto,C,544,CA
100335,0335,A,170,1835 EAST TRANS CANADA HIGHWAY,NULL,KAMLOOPS,V2C 3Z7,1,2018-06-28 21:39:36.113,1598866,2018-06-28 21:39:36.000,NULL,50.678506,-120.281894,America/Vancouver,C,537,CA
100337,0337,A,170,1086 Av Lariviere,NULL,ROUYN-NORANDA,J9X 4K8,1,2018-07-15 04:38:44.480,1598866,2018-07-15 04:38:44.000,NULL,48.223406,-78.995543,America/Montreal,C,546,CA
100338,0338,A,175,475 BAY ST,NULL,MIDLAND,L4R 1L1,1,2018-06-29 17:34:13.863,1598866,2018-06-29 17:34:14.000,NULL,44.751741,-79.885382,America/Toronto,C,544,CA
100339,0339,A,170,"555, 17E RUE",NULL,GRAND-MERE,G9T 6V5,1,2018-07-14 22:15:45.293,1598866,2018-07-14 22:15:45.000,NULL,46.605054,-72.706001,America/Montreal,C,546,CA
100340,0340,A,165,1600 BARTON ST E,NULL,HAMILTON,L8H 2X9,1,2018-07-06 19:29:29.540,1598866,2018-07-06 19:29:30.000,NULL,43.246166,-79.794610,America/Toronto,C,544,CA
100341,0341,A,170,467 KING GEORGE HWY,NULL,MIRAMICHI,E1V 1M3,1,2018-07-05 15:32:16.820,1598866,2018-07-05 15:32:17.000,NULL,46.996555,-65.571371,America/Moncton,C,539,CA
100342,0342,A,170,191 TALBOT STREET  WEST,NULL,ST THOMAS,N5P 1A8,1,2018-07-11 07:22:54.420,1598866,2018-07-11 07:22:55.000,NULL,42.779388,-81.203657,America/Toronto,C,544,CA
100343,0343,A,165,"399, AV. GAMACHE",NULL,SEPT-ILES,G4R 2H6,1,2018-01-15 05:18:47.137,1598866,2018-01-15 05:18:47.000,NULL,50.207926,-66.378654,America/Montreal,C,546,CA
100346,0346,A,175,460 GARDINERS ROAD,NULL,KINGSTON,K7M 7W9,1,2018-06-25 09:33:16.530,1598866,2018-06-25 09:33:16.000,NULL,44.236637,-76.566693,America/Toronto,C,544,CA
100347,0347,A,165,1111 DAVIS DRIVE,NULL,NEWMARKET,L3Y 2M9,1,2018-07-13 17:51:52.393,1598866,2018-07-13 17:51:52.000,NULL,44.066633,-79.429659,America/Toronto,C,544,CA
100348,0348,A,165,13831 127TH STREET,NULL,EDMONTON,T6V 1A8,1,2018-06-23 04:36:57.780,1598866,2018-06-23 04:36:58.000,NULL,53.601328,-113.540677,America/Edmonton,C,536,CA
100349,0349,A,165,5401 44TH STREET,NULL,LLOYDMINSTER,T9V 0A9,1,2018-07-06 13:04:32.887,1598866,2018-07-06 13:04:33.000,NULL,53.277844,-110.015834,America/Edmonton,C,536,CA
100351,0351,A,170,577 MAIN STREET,NULL,DARTMOUTH,B2W 4K1,1,2018-07-12 09:08:22.070,1598866,2018-07-12 09:08:22.000,NULL,44.693598,-63.500247,America/Halifax,C,541,CA
100352,0352,A,170,6948 MCLEOD ROAD,NULL,NIAGARA FALLS,L2G 7K3,1,2018-06-05 04:27:40.550,1598866,2018-06-05 04:27:40.000,NULL,43.070035,-79.110577,America/Toronto,C,544,CA
100354,0354,A,170,"316, BOUL. LA SALLE",NULL,BAIE-COMEAU,G4Z 2W4,1,2018-07-11 16:24:27.410,1598866,2018-07-11 16:24:27.000,NULL,49.214299,-68.191062,America/Montreal,C,546,CA
100355,0355,A,165,"31, RUE PRINCIPALE NORD",NULL,AMOS,J9T 2K7,1,2018-07-15 04:38:45.277,1598866,2018-07-15 04:38:45.000,NULL,48.572609,-78.116409,America/Montreal,C,546,CA
100357,0357,A,165,50 DUNDURN ST SOUTH,NULL,HAMILTON,L8P 4W3,1,2018-07-09 15:41:56.813,1598866,2018-07-09 15:41:57.000,NULL,43.260464,-79.889805,America/Toronto,C,544,CA
100358,0358,A,165,"10221 170TH ST, UNIT 1020",NULL,EDMONTON,T5P 4V4,1,2018-07-12 18:33:53.403,1598866,2018-07-12 18:33:54.000,NULL,53.544013,-113.615248,America/Edmonton,C,536,CA
