id	location_cd	status_cd		type_id	street_address1	street_address2	city	postal_cd	created_user_id	created_datetime	updated_user_id	updated_datetime	region_id	latitude	longitude	time_zone	temperature_scale	country_part	country_cd
100167	167	I	#N/A	235	Avenues Mall	NULL	CHICOUTIMI	G7H 4B8	1	43:50.9	1	43:50.9	NULL	48.405878	-71.057367	America/Montreal	C	546	CA
100170	170	I	#N/A	165	Avenues Mall	NULL	LONDON	N6J 2K7	1	43:50.9	1	43:50.9	NULL	42.972104	-81.262128	America/Toronto	C	544	CA
100172	172	I	#N/A	165	Avenues Mall	NULL	NULL	NULL	1	43:50.9	1	43:50.9	NULL	NULL	NULL	America/Toronto	C	544	CA
100174	174	A	#N/A	175	327 ELMWOOD RD	NULL	MONCTON	E1A 1X6	1	36:29.7	1598866	36:30.0	NULL	46.114409	-64.773047	America/Moncton	C	539	CA
100175	175	A	#N/A	165	"1126, 7E RUE"	NULL	VAL-D'OR	J9P 3R6	1	35:58.6	1598866	35:58.0	NULL	48.102297	-77.78805	America/Montreal	C	546	CA
100176	176	A	#N/A	170	612 KING ST	NULL	FREDERICTON	E3B 1G1	1	36:30.1	1598866	36:30.0	NULL	45.959935	-66.639258	America/Moncton	C	539	CA
100177	177	A	#N/A	170	1166 DIVISION STREET	NULL	KINGSTON	K7K 7H4	1	29:06.4	1598866	29:06.0	NULL	44.264652	-76.498461	America/Toronto	C	544	CA
100179	179	A	#N/A	170	470 ST ALBERT ROAD	NULL	ST ALBERT	T8N 5J9	1	21:40.2	1598866	21:40.0	NULL	53.647696	-113.628587	America/Edmonton	C	536	CA
100180	180	I	#N/A	235	Avenues Mall	NULL	PORT HAWKESBURY	B0E 2V0	1	43:50.9	1	43:50.9	NULL	NULL	NULL	America/Halifax	C	541	CA
100181	181	I	#N/A	165	Avenues Mall	NULL	HAMILTON	L8H 2V4	1	43:50.9	1	43:50.9	NULL	43.250384	-79.810976	America/Toronto	C	544	CA
100182	182	A	#N/A	235	1 MARKET SQUARE	NULL	SAINT JOHN	E2L 4Z6	1	36:30.4	1598866	36:30.0	NULL	45.273093	-66.064755	America/Moncton	C	539	CA
100183	183	A	#N/A	165	73 OXFORD STREET	NULL	TILLSONBURG	N4G 2G6	1	53:57.9	1598866	53:58.0	NULL	42.859923	-80.722533	America/Toronto	C	544	CA
100184	184	A	#N/A	170	260 BLEAMS RD	NULL	KITCHENER	N2C 2K6	1	59:16.3	1598866	59:16.0	NULL	43.411184	-80.459127	America/Toronto	C	544	CA
100186	186	I	#N/A	165	"272B PRINCE ST, SYDNEY MALL"	NULL	SYDNEY	B1P 5K6	1	43:50.9	1	43:50.9	NULL	46.139228	-60.186279	America/Glace_Bay	C	541	CA
100187	187	A	#N/A	165	30 WEBSTER ST	NULL	KENTVILLE	B4N 1H4	1	36:30.8	1598866	36:31.0	NULL	45.07804	-64.494926	America/Halifax	C	541	CA
100188	188	A	#N/A	165	"7370, BOUL. LANGELIER"	NULL	ST LEONARD	H1S 3C4	1	35:59.6	1598866	35:59.0	NULL	45.591203	-73.57211	America/Montreal	C	546	CA
100189	189	A	#N/A	170	"339, RUE KING EST"	NULL	SHERBROOKE	J1G 1B3	1	49:57.3	1598866	49:57.0	NULL	45.407513	-71.882089	America/Montreal	C	546	CA
100190	190	I	#N/A	165	Avenues Mall	NULL	CALGARY	T2K 5X8	1	43:50.9	1	43:50.9	NULL	51.096353	-114.053601	America/Edmonton	C	536	CA
100191	191	A	#N/A	170	155 9TH ST E	NULL	OWEN SOUND	N4K 1N6	1	26:47.5	1598866	26:47.0	NULL	44.565508	-80.943667	America/Toronto	C	544	CA
100192	192	A	#N/A	170	91 WATER STREET	NULL	SUMMERSIDE	C1N 1A6	1	36:31.1	1598866	36:31.0	NULL	46.390515	-63.782639	America/Halifax	C	545	CA
100193	193	A	#N/A	170	111 YORK ST	NULL	LONDON	N6A 1A8	1	21:32.8	1598866	21:33.0	NULL	42.980608	-81.250243	America/Toronto	C	544	CA
100194	194	A	#N/A	175	277 FIRST ST	NULL	COLLINGWOOD	L9Y 1B2	1	26:48.6	1598866	26:48.0	NULL	44.502465	-80.225552	America/Toronto	C	544	CA
100195	195	A	#N/A	235	"75 CENTENNIAL PKWY N, EASTGATE MALL"	NULL	HAMILTON	L8E 2P2	1	40:44.5	1598866	40:44.0	NULL	43.229678	-79.765402	America/Toronto	C	544	CA
100196	196	A	#N/A	175	"141, AVENUE LEONIDAS SUD"	NULL	RIMOUSKI	G5L 1W2	1	18:24.3	1598866	18:24.0	NULL	48.462439	-68.510029	America/Montreal	C	546	CA
100197	197	A	#N/A	170	9225 HIGHWAY 93	NULL	MIDLAND	L4R 4K4	1	16:25.8	1598866	16:26.0	NULL	44.737465	-79.90841	America/Toronto	C	544	CA
100198	198	A	#N/A	170	385 GRAFTON STREET	NULL	CHARLOTTETOWN	C1A 1M1	1	36:31.5	1598866	36:31.0	NULL	46.241878	-63.114394	America/Halifax	C	545	CA
100200	200	A	#N/A	170	469 HIGHWAY DUNDAS	NULL	HAMILTON	L9H 7K2	1	26:50.7	1598866	26:51.0	NULL	43.310943	-79.91695	America/Toronto	C	544	CA
100201	201	A	#N/A	235	435 STONE ROAD W	NULL	GUELPH	N1G 2X6	1	26:51.5	1598866	26:51.0	NULL	43.518482	-80.239148	America/Toronto	C	544	CA
100202	202	I	#N/A	165	Avenues Mall	NULL	BURLINGTON	L7R 3N5	1	43:50.9	1	43:50.9	NULL	43.3462	-79.7963	America/Toronto	C	544	CA
100203	203	A	#N/A	170	"6765, RUE HOCHELAGA"	NULL	MONTREAL	H1N 1Y2	1	36:00.5	1598866	36:00.0	NULL	45.5806	-73.5318	America/Montreal	C	546	CA
100204	204	A	#N/A	170	106 KING ST	NULL	NORTH SYDNEY	B2A 2T6	1	36:32.2	1598866	36:32.0	NULL	46.213787	-60.262497	America/Halifax	C	541	CA
100205	205	A	#N/A	160	674 KINGSTON RD	NULL	PICKERING	L1V 1A6	1	16:15.4	1598866	16:15.0	NULL	43.81875	-79.116629	America/Toronto	C	544	CA
100206	206	A	#N/A	170	76 BECKWITH ST N	NULL	SMITHS FALLS	K7A 2B7	1	14:26.5	1598866	14:26.0	NULL	44.902753	-76.02189	America/Toronto	C	544	CA
100208	208	A	#N/A	170	6825 MACLEOD TRAIL S	NULL	CALGARY	T2H 0L5	1	00:06.0	1598866	00:06.0	NULL	50.992554	-114.072676	America/Edmonton	C	536	CA
100209	209	A	#N/A	165	115 MONTREAL RD	NULL	VANIER	K1L 6E8	1	43:17.5	1598866	43:17.0	NULL	45.434262	-75.666398	America/Toronto	C	544	CA
100210	210	I	#N/A	165	Avenues Mall	NULL	NULL	NULL	1	43:50.9	1	43:50.9	NULL	NULL	NULL	America/Toronto	C	544	CA
100211	211	A	#N/A	175	41 PARK AVE E	NULL	CHATHAM	N7M 3V3	1	12:19.8	1598866	12:20.0	NULL	42.39774	-82.176315	America/Toronto	C	544	CA
100212	212	A	#N/A	175	275 AIRPORT ROAD	NULL	GANDER	A1V 1L5	1	36:33.3	1598866	36:33.0	NULL	48.954869	-54.602658	America/St_Johns	C	540	CA
100213	213	I	#N/A	165	Avenues Mall	NULL	KELOWNA	V1Y 6C2	1	43:50.9	1	43:50.9	NULL	49.883451	-119.497986	America/Vancouver	C	537	CA
100214	214	I	#N/A	165	Avenues Mall	NULL	OTTAWA	K1V 7T4	1	43:50.9	1	43:50.9	NULL	45.372851	-75.664112	America/Toronto	C	544	CA
100215	215	A	#N/A	165	99 MAIN ST E	NULL	HUNTSVILLE	P0A 1K0	1	29:38.4	1598866	29:38.0	NULL	45.327787	-79.213738	America/Toronto	C	544	CA
100216	216	I	#N/A	235	Avenues Mall	NULL	NULL	NULL	1	43:50.9	1	43:50.9	NULL	NULL	NULL	America/St_Johns	C	540	CA
100218	218	A	#N/A	165	"2450, CH. ROCKLAND"	NULL	MONT-ROYAL	H3P 3G5	1	36:01.4	1598866	36:01.0	NULL	45.5268	-73.6499	America/Montreal	C	546	CA
100219	219	A	#N/A	165	"2090 HARVEY AVE, UNIT 1"	NULL	KELOWNA	V1Y 8P8	1	22:37.3	1598866	22:37.0	NULL	49.882054	-119.443745	America/Vancouver	C	537	CA
100220	220	A	#N/A	170	285 ONTARIO ST	NULL	KINGSTON	K7K 2X7	1	58:36.0	1598866	58:36.0	NULL	44.231858	-76.478766	America/Toronto	C	544	CA
100221	221	A	#N/A	165	92 FIRST ST	NULL	ORANGEVILLE	L9W 3J6	1	22:30.4	1598866	22:30.0	NULL	43.929025	-80.100337	America/Toronto	C	544	CA
100223	223	A	#N/A	170	1019 DUNDAS ST	NULL	LONDON	N5W 3A4	1	28:33.1	1598866	28:33.0	NULL	42.992989	-81.217043	America/Toronto	C	544	CA
100224	224	I	#N/A	165	3912 17TH AVE SE	NULL	CALGARY	T2A 0S6	1	43:50.9	1	43:50.9	NULL	51.03819	-113.977457	America/Edmonton	C	536	CA
100225	225	A	#N/A	165	191 KENT ST W	NULL	LINDSAY	K9V 2Y9	1	33:34.2	1598866	33:34.0	NULL	44.353668	-78.741021	America/Toronto	C	544	CA
100226	226	A	#N/A	165	80 JOHN ST	NULL	HAMILTON	L8N 2C2	1	21:00.8	1598866	21:01.0	NULL	43.253818	-79.867954	America/Toronto	C	544	CA
100227	227	I	#N/A	165	Avenues Mall	NULL	NULL	NULL	1	43:50.9	1	43:50.9	NULL	NULL	NULL	America/Toronto	C	544	CA
100228	228	A	#N/A	165	924 16TH AVE N W	NULL	CALGARY	T2M 0K3	1	35:42.9	1598866	35:43.0	NULL	51.067023	-114.08259	America/Edmonton	C	536	CA
100229	229	A	#N/A	175	910 COLUMBIA ST	NULL	KAMLOOPS	V2C 1L2	1	15:20.8	1598866	15:21.0	NULL	50.667809	-120.354778	America/Vancouver	C	537	CA
100230	230	A	#N/A	195	249 PARK AVE	NULL	MOUNT PEARL	A1N 2W4	1	36:34.2	1598866	36:34.0	NULL	47.520261	-52.80738	America/St_Johns	C	540	CA
100231	231	A	#N/A	170	1426 WEBER ST E	NULL	KITCHENER	N2A 3A7	1	25:18.3	1598866	25:19.0	NULL	43.432245	-80.438612	America/Toronto	C	544	CA
100232	232	I	#N/A	165	Avenues Mall	NULL	NULL	NULL	1	43:50.9	1	43:50.9	NULL	44.3274	-78.3399	America/Toronto	C	544	CA
100233	233	A	#N/A	170	144 DUNDAS ST W	NULL	MISSISSAUGA	L5B 1H9	1	27:02.4	1598866	27:02.0	NULL	43.577288	-79.619568	America/Toronto	C	544	CA
100234	234	A	#N/A	170	750 ST GEORGE BLVD	NULL	MONCTON	E1E 2C6	1	36:35.2	1598866	36:35.0	NULL	46.084843	-64.810737	America/Moncton	C	539	CA
100235	235	A	#N/A	145	6570 BAYERS RD	NULL	HALIFAX	B3L 2B3	1	36:35.8	1598866	36:36.0	NULL	44.652584	-63.613949	America/Halifax	C	541	CA
100236	236	A	#N/A	170	400 ALGONQUIN BLVD E	NULL	TIMMINS	P4N 1B6	1	49:56.3	1598866	49:56.0	NULL	48.477048	-81.324103	America/Toronto	C	544	CA
100237	237	A	#N/A	175	116 SOUTH ALBION STREET	NULL	AMHERST	B4H 2X3	1	36:36.7	1598866	36:37.0	NULL	45.816089	-64.203701	America/Halifax	C	541	CA
100238	238	A	#N/A	170	244 HIGHWAY 20 SOUTH	NULL	STONEY CREEK	L8J 2V6	1	27:03.9	1598866	27:04.0	NULL	43.189528	-79.769011	America/Toronto	C	544	CA
100239	239	A	#N/A	170	952 FENNELL AVE E	NULL	HAMILTON	L8T 1P9	1	25:12.2	1598866	25:12.0	NULL	43.22754	-79.838269	America/Toronto	C	544	CA
100240	240	A	#N/A	175	"3508 32ND AVENUE NE, UNIT 500"	NULL	CALGARY	T1Y 6J2	1	34:19.5	1598866	34:19.0	NULL	51.081908	-113.983977	America/Edmonton	C	536	CA
100241	241	A	#N/A	165	"405, RUE PRINCIPALE"	NULL	GRANBY	J2G 2W9	1	29:50.8	1598866	29:51.0	NULL	45.403409	-72.733916	America/Montreal	C	546	CA
100242	242	A	#N/A	170	629 SACKVILLE DR	NULL	LOWER SACKVILLE	B4C 2T1	1	36:37.2	1598866	36:37.0	NULL	44.769478	-63.687478	America/Halifax	C	541	CA
100243	243	A	#N/A	175	2260 PRINCESS Street	NULL	KINGSTON	K7M 3G4	1	38:25.1	1598866	38:25.0	NULL	44.258795	-76.544516	America/Toronto	C	544	CA
100246	246	A	#N/A	165	303 KING ST E	NULL	CAMBRIDGE	N3H 3M7	1	18:36.3	1598866	18:36.0	NULL	43.398702	-80.362877	America/Toronto	C	544	CA
100247	247	A	#N/A	165	6405 ERIN MILLS PKWY	NULL	MISSISSAUGA	L5N 4H4	1	16:57.1	1598866	16:57.0	NULL	43.58613	-79.741666	America/Toronto	C	544	CA
100248	248	A	#N/A	190	3013 HWY 69 N  PO BOX 130	NULL	VAL CARON	P3N 1R8	1	33:35.4	1598866	33:35.0	NULL	46.611029	-81.007996	America/Toronto	C	544	CA
100249	249	A	#N/A	170	365 PLEASANT ST	NULL	DARTMOUTH	B2Y 3S4	1	36:37.7	1598866	36:38.0	NULL	44.649772	-63.545961	America/Halifax	C	541	CA
100250	250	A	#N/A	175	228 WYECROFT RD	NULL	OAKVILLE	L6K 3S3	1	35:43.3	1598866	35:43.0	NULL	43.446614	-79.694998	America/Toronto	C	544	CA
100251	251	A	#N/A	175	181-183  EXMOUTH STREET	NULL	SARNIA	N7T 5W3	1	06:22.3	1598866	06:22.0	NULL	42.985399	-82.402891	America/Toronto	C	544	CA
100252	252	A	#N/A	170	612 EAST CENTRAL ST	NULL	PRINCE GEORGE	V2M 3B7	1	35:47.8	1598866	35:48.0	NULL	53.91903	-122.780756	America/Vancouver	C	537	CA
100254	254	A	#N/A	165	"4, AV. PRINCIPALE"	NULL	ROUYN-NORANDA	J9X 4N9	1	36:03.0	1598866	36:03.0	NULL	48.242343	-79.021132	America/Montreal	C	546	CA
100255	255	A	#N/A	165	"2460, RUE DANDURAND"	NULL	MONTREAL	H2G 2A3	1	36:03.3	1598866	36:03.0	NULL	45.544	-73.5811	America/Montreal	C	546	CA
100257	257	A	#N/A	165	"5603 50TH STREET, PO BOX 5364"	NULL	LEDUC	T9E 6Z7	1	09:37.4	1598866	09:38.0	NULL	53.270653	-113.551604	America/Edmonton	C	536	CA
100258	258	I	#N/A	165	Avenues Mall	NULL	KITCHENER	N2H 6M8	1	43:50.9	1	43:50.9	NULL	43.449754	-80.487272	America/Toronto	C	544	CA
100260	260	A	#N/A	170	1003 KINGSWAY	NULL	SUDBURY	P3B 2E6	1	39:09.8	1598866	39:10.0	NULL	46.49978	-80.963607	America/Toronto	C	544	CA
100261	261	A	#N/A	165	"3501 RAVINE WAY, SAANICH PLAZA"	NULL	VICTORIA	V8X 4Z1	1	01:53.3	1598866	01:53.0	NULL	48.45727	-123.375608	America/Vancouver	C	537	CA
100262	262	A	#N/A	175	75 THAMES STREET S	NULL	INGERSOLL	N5C 2T2	1	27:12.5	1598866	27:12.0	NULL	43.03992	-80.884362	America/Toronto	C	544	CA
100263	263	I	#N/A	165	Avenues Mall	NULL	KITCHENER	N2G 1C7	1	43:50.9	1	43:50.9	NULL	43.453501	-80.500697	America/Toronto	C	544	CA
100264	264	I	#N/A	165	Avenues Mall	NULL	NULL	NULL	1	43:50.9	1	43:50.9	NULL	NULL	NULL	America/Montreal	C	546	CA
100265	265	A	#N/A	165	"8055, BOUL. ST-MICHEL"	NULL	MONTREAL	H1Z 3C9	1	36:05.3	1598866	36:05.0	NULL	45.563854	-73.609214	America/Montreal	C	546	CA
100266	266	I	#N/A	165	1120 MCKENZIE AVE	NULL	VICTORIA	V8P 5P5	1	43:50.9	1	43:50.9	NULL	48.470478	-123.36051	America/Vancouver	C	537	CA
100268	268	A	#N/A	170	1384 WELLINGTON RD	NULL	LONDON	N6E 1W1	1	51:00.4	1598866	51:00.0	NULL	42.926623	-81.216983	America/Toronto	C	544	CA
100269	269	A	#N/A	170	98 DUFFERIN ST	NULL	PERTH	K7H 3B5	1	33:36.5	1598866	33:37.0	NULL	44.906378	-76.26863	America/Toronto	C	544	CA
100270	270	A	#N/A	170	1 MALL DRIVE	NULL	PARRY SOUND	P2A 3A9	1	16:43.6	1598866	16:44.0	NULL	45.360734	-80.042514	America/Toronto	C	544	CA
100271	271	A	#N/A	175	639 TENTH STREET	NULL	HANOVER	N4N 1R9	1	33:55.0	1598866	33:55.0	NULL	44.153718	-81.015373	America/Toronto	C	544	CA
100273	273	A	#N/A	235	477 PAUL STREET  CHAMPLAIN PLACE	NULL	DIEPPE	E1A 4X5	1	36:38.1	1598866	36:38.0	NULL	46.09577	-64.760615	America/Moncton	C	539	CA
100274	274	A	#N/A	165	228 DUNDAS ST	NULL	WOODSTOCK	N4S 1A7	1	27:16.1	1598866	27:16.0	NULL	43.128372	-80.767678	America/Toronto	C	544	CA
100275	275	A	#N/A	175	139 TORBAY ROAD	NULL	ST JOHN'S	A1A 2G9	1	36:38.6	1598866	36:39.0	NULL	47.590831	-52.710067	America/St_Johns	C	540	CA
100276	276	A	#N/A	170	375 SMYTHE ST	NULL	FREDERICTON	E3B 3E3	1	36:39.4	1598866	36:39.0	NULL	45.96006	-66.655243	America/Moncton	C	539	CA
100277	277	A	#N/A	165	47-53 MAIN ST	NULL	TRURO	B2N 4G7	1	36:40.1	1598866	36:40.0	NULL	45.370228	-63.271288	America/Halifax	C	541	CA
100278	278	A	#N/A	175	"1290 COLBORNE ST. E., RR8"	NULL	BRANTFORD	N3T 5M1	1	57:04.7	1598866	57:05.0	NULL	43.149447	-80.187077	America/Toronto	C	544	CA
100279	279	A	#N/A	175	619 22ND ST W	NULL	SASKATOON	S7M 0B8	1	13:41.1	1598866	13:41.0	NULL	52.128875	-106.679203	America/Regina	C	547	CA
100280	280	A	#N/A	170	224 DOMINION ST	NULL	BRIDGEWATER	B4V 2K8	1	30:23.4	1598866	30:24.0	NULL	44.370716	-64.527219	America/Halifax	C	541	CA
100281	281	A	#N/A	170	2854 HOWARD AVE	NULL	WINDSOR	N8X 3Y5	1	16:56.0	1598866	16:56.0	NULL	42.280171	-83.008201	America/Toronto	C	544	CA
100282	282	A	#N/A	165	10519 82ND AVE NW	NULL	EDMONTON	T6E 2A3	1	38:11.1	1598866	38:11.0	NULL	53.517734	-113.501614	America/Edmonton	C	536	CA
100283	283	A	#N/A	175	16012 100A AVENUE	NULL	EDMONTON	T5P 3N4	1	10:12.7	1598866	10:13.0	NULL	53.540945	-113.59771	America/Edmonton	C	536	CA
100284	284	A	#N/A	170	160 HOLLYWOOD RD	NULL	KELOWNA	V1X 6Y9	1	11:25.4	1598866	11:26.0	NULL	49.889555	-119.399885	America/Vancouver	C	537	CA
100285	285	A	#N/A	170	"602, BOUL. DES BOIS-FRANCS SUD"	NULL	VICTORIAVILLE	G6P 5X2	1	12:00.5	1598866	12:00.0	NULL	46.048449	-71.933026	America/Montreal	C	546	CA
100287	287	A	#N/A	165	418 MAIN ST E	NULL	HAWKESBURY	K6A 1A9	1	38:00.1	1598866	38:00.0	NULL	45.610225	-74.60485	America/Toronto	C	544	CA
100288	288	A	#N/A	165	30 WATER ST	NULL	SIMCOE	N3Y 1P9	1	24:01.4	1598866	24:01.0	NULL	42.835475	-80.302782	America/Toronto	C	544	CA
100289	289	A	#N/A	170	7 ST GEORGE ST	NULL	MONCTON	E1C 1S8	1	36:40.9	1598866	36:41.0	NULL	46.093582	-64.772786	America/Moncton	C	539	CA
100290	290	A	#N/A	170	75 DIVISION STREET	NULL	TRENTON	K8V 4W7	1	50:45.4	1598866	50:45.0	NULL	44.102528	-77.578934	America/Toronto	C	544	CA
100292	292	A	#N/A	170	301 WATER ST SOUTH	NULL	CAMBRIDGE	N1R 5S6	1	27:21.6	1598866	27:21.0	NULL	43.340692	-80.312719	America/Toronto	C	544	CA
100293	293	A	#N/A	170	3335 NORTH SERVICE ROAD	NULL	VINELAND STATION	L0R 2E0	1	57:33.7	1598866	57:33.0	NULL	43.187488	-79.390475	America/Toronto	C	544	CA
100294	294	A	#N/A	170	242 WESTVILLE RD	NULL	NEW GLASGOW	B2H 2J5	1	36:41.2	1598866	36:41.0	NULL	45.583421	-62.65485	America/Halifax	C	541	CA
100295	295	I	#N/A	165	138 KING ST W	NULL	BROCKVILLE	K6V 3R5	1	43:50.9	1	43:50.9	NULL	44.588329	-75.686363	America/Toronto	C	544	CA
100296	296	I	#N/A	165	Avenues Mall	NULL	NULL	NULL	1	43:50.9	1	43:50.9	NULL	NULL	NULL	America/Halifax	C	541	CA
100297	297	A	#N/A	170	550 SASKATCHEWAN AVE W	NULL	PORTAGE LA PRAIRIE	R1N 0M5	1	36:55.0	1598866	36:55.0	NULL	49.973882	-98.298709	America/Winnipeg	C	538	CA
100298	298	A	#N/A	165	"1030, BOUL. MOODY"	NULL	TERREBONNE	J6W 3K9	1	21:55.4	1598866	21:56.0	NULL	45.700555	-73.648067	America/Montreal	C	546	CA
100299	299	A	#N/A	165	1005 MOHAWK RD W	NULL	HAMILTON	L9C 7P5	1	46:35.2	1598866	46:35.0	NULL	43.233079	-79.929883	America/Toronto	C	544	CA
100300	300	A	#N/A	170	2021 PEGASUS RD NE	NULL	CALGARY	T2E 8C3	1	36:14.2	1598866	36:14.0	NULL	51.093877	-114.0107	America/Edmonton	C	536	CA
100301	301	A	#N/A	170	60 MCNAUGHTON AVE	NULL	WALLACEBURG	N8A 1R9	1	07:23.1	1598866	07:23.0	NULL	42.585047	-82.383231	America/Toronto	C	544	CA
100302	302	A	#N/A	165	20 HURON STREET	NULL	WOODSTOCK	N4S 6Z2	1	25:24.2	1598866	25:24.0	NULL	43.132141	-80.747294	America/Toronto	C	544	CA
100303	303	A	#N/A	170	75 STARR'S RD	NULL	YARMOUTH	B5A 2T6	1	22:49.7	1598866	22:50.0	NULL	43.84365	-66.10694	America/Halifax	C	541	CA
100304	304	A	#N/A	170	7 James St	NULL	ANTIGONISH	B2G 1R6	1	36:43.5	1598866	36:43.0	NULL	45.614875	-62.003658	America/Halifax	C	541	CA
100305	305	A	#N/A	170	"5111 22ND ST, UNIT 3"	NULL	RED DEER	T4R 2K1	1	19:00.2	1598866	19:00.0	NULL	52.238489	-113.814899	America/Edmonton	C	536	CA
100306	306	I	#N/A	165	1404 REGENT AVE W	NULL	WINNIPEG	R2C 3A8	1	43:50.9	1	43:50.9	NULL	49.895252	-97.042511	America/Winnipeg	C	538	CA
100307	307	A	#N/A	170	4396 KING ST E	NULL	KITCHENER	N2P 2G4	1	20:20.5	1598866	20:21.0	NULL	43.406373	-80.393923	America/Toronto	C	544	CA
100308	308	I	#N/A	165	Avenues Mall	NULL	BRIGHTON	K0K 1H0	1	43:50.9	1	43:50.9	NULL	44.04202	-77.737799	America/Toronto	C	544	CA
100310	310	A	#N/A	170	144 FRANKTOWN ROAD	NULL	CARLETON PLACE	K7C 3P3	1	59:18.9	1598866	59:20.0	NULL	45.135388	-76.135845	America/Toronto	C	544	CA
100311	311	A	#N/A	165	"15551 FRASER HWY, UNIT 101"	NULL	SURREY	V3S 2V8	1	35:48.4	1598866	35:48.0	NULL	49.162612	-122.791571	America/Vancouver	C	537	CA
100312	312	A	#N/A	170	2311 ST JOSEPH BLVD	NULL	ORLEANS	K1C 1E7	1	36:34.0	1598866	36:34.0	NULL	45.4693	-75.5312	America/Toronto	C	544	CA
100313	313	I	#N/A	165	234 MAIN ST	NULL	PENTICTON	V2A 5B2	1	43:50.9	1	43:50.9	NULL	49.499889	-119.59304	America/Vancouver	C	537	CA
100314	314	A	#N/A	170	235 FRANKLIN BLVD	NULL	CAMBRIDGE	N1R 5S2	1	32:19.6	1598866	32:20.0	NULL	43.355488	-80.285883	America/Toronto	C	544	CA
100315	315	I	#N/A	165	Avenues Mall	NULL	DUTTON	N0L 1J0	1	43:50.9	1	43:50.9	NULL	42.665341	-81.514	America/Toronto	C	544	CA
100316	316	A	#N/A	165	386 IROQUOIS SHORE RD	NULL	OAKVILLE	L6H 1M4	1	52:32.2	1598866	52:32.0	NULL	43.465092	-79.684272	America/Toronto	C	544	CA
100317	317	A	#N/A	175	"4 FOREST HILL DR, COLE HARBOUR SHOPPING CENTRE"	NULL	DARTMOUTH	B2W 5G7	1	36:44.7	1598866	36:45.0	NULL	44.6738	-63.491813	America/Halifax	C	541	CA
100318	318	I	#N/A	235	"KING WILLIAM ST, HUNTSVILLE PL"	NULL	HUNTSVILLE	P0A 1K0	1	43:50.9	1	43:50.9	NULL	45.334304	-79.207017	America/Toronto	C	544	CA
100319	319	I	#N/A	165	Avenues Mall	NULL	CAMROSE	T4V 0J5	1	43:50.9	1	43:50.9	NULL	NULL	NULL	America/Edmonton	C	536	CA
100320	320	A	#N/A	165	1211 12TH AVE SW	NULL	CALGARY	T3C 3S7	1	36:02.1	1598866	36:02.0	NULL	51.042023	-114.0894	America/Edmonton	C	536	CA
100321	321	A	#N/A	170	"255 DUNDAS ST E, UNIT B"	NULL	WATERDOWN	L0R 2H0	1	27:30.7	1598866	27:31.0	NULL	43.330152	-79.897829	America/Toronto	C	544	CA
100322	322	A	#N/A	165	"7670 VEDDER RD, SARDIS STATION MAIN, PO BOX 2429"	NULL	CHILLIWACK	V2R 2N9	1	38:19.6	1598866	38:20.0	NULL	49.141126	-121.959139	America/Vancouver	C	537	CA
100323	323	A	#N/A	165	525 UNIVERSITY AVE	NULL	WINDSOR	N9A 5R4	1	40:10.4	1598866	40:10.0	NULL	42.31587	-83.045487	America/Toronto	C	544	CA
100324	324	A	#N/A	170	250 ERIE ST S	NULL	LEAMINGTON	N8H 3C2	1	02:41.2	1598866	02:41.0	NULL	42.040109	-82.600267	America/Toronto	C	544	CA
100325	325	A	#N/A	165	585 WEBER ST N	NULL	WATERLOO	N2V 1V8	1	21:51.1	1598866	21:51.0	NULL	43.496009	-80.549954	America/Toronto	C	544	CA
100326	326	I	#N/A	165	Avenues Mall	NULL	EDMUNDSTON	E3V 2S7	1	43:50.9	1	43:50.9	NULL	47.373461	-68.316095	America/Moncton	C	539	CA
100328	328	A	#N/A	170	"825, CH. DE CHAMBLY"	NULL	LONGUEUIL	J4H 3M2	1	36:06.5	1598866	36:06.0	NULL	45.5359	-73.4968	America/Montreal	C	546	CA
100329	329	I	#N/A	165	Avenues Mall	NULL	NULL	NULL	1	43:50.9	1	43:50.9	NULL	NULL	NULL	America/Toronto	C	544	CA
100330	330	A	#N/A	165	"10440 MACLEOD TRAIL S.E., BAY 124"	NULL	CALGARY	T2J 0P1	1	36:02.8	1598866	36:03.0	NULL	50.959415	-114.070933	America/Edmonton	C	536	CA
100331	331	A	#N/A	170	"3140 HWY 69 NORTH, UNIT 33"	NULL	VAL CARON	P3N 1G3	1	33:40.4	1598866	33:40.0	NULL	46.613509	-81.006848	America/Toronto	C	544	CA
100332	332	A	#N/A	170	883307 HIGHWAY 65 E	NULL	NEW LISKEARD	P0J 1P0	1	26:37.8	1598866	26:38.0	NULL	47.52591	-79.673173	America/Toronto	C	544	CA
100333	333	A	#N/A	165	1877 PORTAGE AVENUE	NULL	WINNIPEG	R3J 0H3	1	36:55.3	1598866	36:55.0	NULL	49.879032	-97.219169	America/Winnipeg	C	538	CA
100334	334	A	#N/A	165	"1170 BURNHAMTHORPE RD WEST, #21"	NULL	MISSISSAUGA	L5C 4E6	1	21:40.6	1598866	21:40.0	NULL	43.568483	-79.663484	America/Toronto	C	544	CA
100335	335	A	#N/A	170	1835 EAST TRANS CANADA HIGHWAY	NULL	KAMLOOPS	V2C 3Z7	1	39:36.1	1598866	39:36.0	NULL	50.678506	-120.281894	America/Vancouver	C	537	CA
